split,filename,issue_type,action_taken,reason
train,20230719_103840_jpeg_jpg.rf.ffaac2f6b5a149c113557f61753825be.jpg,none,KEEP,No issues found
train,20230719_104130_jpeg_jpg.rf.758fd59d41ebfb6f04aeceecaeedd5a2.jpg,none,KEEP,No issues found
train,20230719_104130_jpeg_jpg.rf.ffe67455d5344d4241c532e55b54b6c7.jpg,none,KEEP,No issues found
train,20230719_104131_jpeg_jpg.rf.6d4f1279ea5b8b3fa07e76e7bdfbdb2b.jpg,none,KEEP,No issues found
train,20230719_104131_jpeg_jpg.rf.93718ddb2ae4f8c585c572aa5c79099d.jpg,none,KEEP,No issues found
train,20230719_104131_jpeg_jpg.rf.d49dbac687a42d4f98aac6fbc490edff.jpg,none,KEEP,No issues found
train,20230719_105832_jpeg_jpg.rf.1f921f53e2b943dfbca1d51f00d60719.jpg,none,KEEP,No issues found
train,20230719_105832_jpeg_jpg.rf.6d2aedf835a8a262dbb50945e0c7b867.jpg,none,KEEP,No issues found
train,20230719_105832_jpeg_jpg.rf.e558bfacbfe0388836a29a7b1545cbe3.jpg,none,KEEP,No issues found
train,20230719_110135_jpeg_jpg.rf.3cbb84a44501bde4a34f741460013afd.jpg,none,KEEP,No issues found
train,20230719_110135_jpeg_jpg.rf.6b4e4df1551b4aa78b9ac769ba2d95fb.jpg,none,KEEP,No issues found
train,20230719_110135_jpeg_jpg.rf.7df53e2f9769be292c285e96ba8ffdfc.jpg,none,KEEP,No issues found
train,20230719_110135_jpeg_jpg.rf.a64730aa9bc1dbab1f5a83ce84b3adb8.jpg,none,KEEP,No issues found
train,20230719_110621_jpeg_jpg.rf.1898268ae2bda972172aef4214c08015.jpg,none,KEEP,No issues found
train,20230719_110621_jpeg_jpg.rf.51a844e8b5e32596d37e4c6caf178908.jpg,none,KEEP,No issues found
train,20230719_110621_jpeg_jpg.rf.88c4ba72d53d1839800d15867cc59111.jpg,none,KEEP,No issues found
train,20230719_110621_jpeg_jpg.rf.92bcdd27d2fa2821305d952c9d421f4c.jpg,none,KEEP,No issues found
train,20230719_110621_jpeg_jpg.rf.a8dcf0220612a3465da91ca826b0b82a.jpg,none,KEEP,No issues found
train,20230719_110621_jpeg_jpg.rf.da1c82bfdacc1cf688db67e982943ec7.jpg,none,KEEP,No issues found
train,20230719_110621_jpeg_jpg.rf.e5baae161abb72735e92f9a8fd56be9e.jpg,none,KEEP,No issues found
train,20230719_111446_jpeg_jpg.rf.09834b31c9ffad08e8f121993d1cbe84.jpg,none,KEEP,No issues found
train,20230719_111446_jpeg_jpg.rf.409383d35a6e80550db26bf57adbcc11.jpg,none,KEEP,No issues found
train,20230719_111446_jpeg_jpg.rf.67871f43edfe2903a40d73dd27af5014.jpg,none,KEEP,No issues found
train,20230719_111446_jpeg_jpg.rf.7bf172703e2f4e9d82a2b86986c434da.jpg,none,KEEP,No issues found
train,20230719_111446_jpeg_jpg.rf.7d42ee7b59765f9fff4dde50672d79a4.jpg,none,KEEP,No issues found
train,20230719_111446_jpeg_jpg.rf.cfb451055749f76fcc69a9fab6b7f41c.jpg,none,KEEP,No issues found
train,20230719_111446_jpeg_jpg.rf.d283b9217838911551ced4b1a270d396.jpg,none,KEEP,No issues found
train,20230719_111738_jpeg_jpg.rf.32cae9108946c689b05cf3465823bcd1.jpg,none,KEEP,No issues found
train,20230719_111738_jpeg_jpg.rf.4a00c1bdcf5a33a70db1172b2b0bd626.jpg,none,KEEP,No issues found
train,20230719_111738_jpeg_jpg.rf.9191f40d3ab89f40cb905f89f3406505.jpg,none,KEEP,No issues found
train,20230719_111821_jpeg_jpg.rf.494c8d5a0806203e5fdca722fb1f0d5f.jpg,none,KEEP,No issues found
train,20230719_111821_jpeg_jpg.rf.f2314195f48425abf5784597c0999bf9.jpg,none,KEEP,No issues found
train,20230719_111855_jpeg_jpg.rf.10bfda7fd523650a6706bdbead0c8852.jpg,none,KEEP,No issues found
train,20230719_111855_jpeg_jpg.rf.293f53d6b97f966dfec77ddfeec39ed9.jpg,none,KEEP,No issues found
train,20230719_111855_jpeg_jpg.rf.983acc2036591b44771b467b0f529cd1.jpg,none,KEEP,No issues found
train,20230719_121553_jpeg_jpg.rf.090a3415dd7d9b0ed6642486f8420465.jpg,none,KEEP,No issues found
train,20230719_121553_jpeg_jpg.rf.13e23c29ccfd56a9a2825b331ca7c552.jpg,none,KEEP,No issues found
train,20230719_121553_jpeg_jpg.rf.cac715ad1a8bf3b4be9ea80bf86f66f2.jpg,none,KEEP,No issues found
train,20230719_121553_jpeg_jpg.rf.e919ef3f401308cbb80d87736075d47c.jpg,none,KEEP,No issues found
train,20230719_121602_jpeg_jpg.rf.3dee8ad897702103549e68356cacd381.jpg,none,KEEP,No issues found
train,20230719_121602_jpeg_jpg.rf.70b1b0b7d2f86b20a93ef6dc639323fe.jpg,none,KEEP,No issues found
train,20230719_121602_jpeg_jpg.rf.a603f8a4912b7bee10df85907412bfd1.jpg,none,KEEP,No issues found
train,20230719_121610_jpeg_jpg.rf.72645755cec7550c9a726269b64325a1.jpg,none,KEEP,No issues found
train,20230719_121610_jpeg_jpg.rf.c99ef5d55db7b226c6a213650e42f23f.jpg,none,KEEP,No issues found
train,20230719_121612_jpeg_jpg.rf.38838b18140e66b5e9909722f34ea8c4.jpg,none,KEEP,No issues found
train,20230719_121612_jpeg_jpg.rf.b8eac9b2a8d73f16db33f39c6f4dad5a.jpg,none,KEEP,No issues found
train,20230719_121621_jpeg_jpg.rf.146a27505a26b427877e4dd45eda861c.jpg,none,KEEP,No issues found
train,20230719_121621_jpeg_jpg.rf.61957e9ff9f0f7aeea5f5d14dc47ebf2.jpg,none,KEEP,No issues found
train,20230719_121621_jpeg_jpg.rf.6b33cb0aefde21affdf061406bb684b9.jpg,none,KEEP,No issues found
train,20230719_121659_jpeg_jpg.rf.15ab1fda4258002052cf41665ac580ef.jpg,none,KEEP,No issues found
train,20230719_121659_jpeg_jpg.rf.1a495b2c0b1867abd84cc9155eef4287.jpg,none,KEEP,No issues found
train,20230719_121659_jpeg_jpg.rf.9a8598bdf831278389e6eb15c1ab2479.jpg,none,KEEP,No issues found
train,20230719_121659_jpeg_jpg.rf.e89fb621b181b77c320a774d4bbc8f2a.jpg,none,KEEP,No issues found
train,20230719_121704_jpeg_jpg.rf.29c16c995172cd45ee76e6a7419bb82a.jpg,none,KEEP,No issues found
train,20230719_121704_jpeg_jpg.rf.3efa85d026b4ce45518cd11fd49d3412.jpg,none,KEEP,No issues found
train,20230719_121704_jpeg_jpg.rf.9f02d85a56bd878e221144fda8553052.jpg,none,KEEP,No issues found
train,20230719_121704_jpeg_jpg.rf.d26a182dc5afb9d365a32656747cdc21.jpg,none,KEEP,No issues found
train,20230719_121704_jpeg_jpg.rf.db6ced9520730638d8511bdd16a0a82c.jpg,none,KEEP,No issues found
train,20230719_122926_jpeg_jpg.rf.0a5cb82efcfd4148056218002d2334a7.jpg,none,KEEP,No issues found
train,20230719_122926_jpeg_jpg.rf.6b08ace58b377d3e1c3276000d23c6dc.jpg,none,KEEP,No issues found
train,20230719_122928_jpeg_jpg.rf.3df1ee7b3245d6fa0d82cebc1f5154c8.jpg,none,KEEP,No issues found
train,20230719_122928_jpeg_jpg.rf.5c0091ae55a454e468c310c8649fc1dd.jpg,none,KEEP,No issues found
train,20230719_122928_jpeg_jpg.rf.75672a61f5731e73ee617416d2320fd8.jpg,none,KEEP,No issues found
train,20230719_122928_jpeg_jpg.rf.8c6bdfd995cebc4d3ae1379a6217f313.jpg,none,KEEP,No issues found
train,20230719_122928_jpeg_jpg.rf.ddaf211eef089866b4454fd3e396a177.jpg,none,KEEP,No issues found
train,20230719_123151_jpeg_jpg.rf.1173ce699cea4abe47e1f3a713096f3c.jpg,none,KEEP,No issues found
train,20230719_123151_jpeg_jpg.rf.2cbe047f17bd0c2eb825cc56ace21ff2.jpg,none,KEEP,No issues found
train,20230719_123151_jpeg_jpg.rf.c9c92f241f5c1e66bf386c410ffd2b73.jpg,none,KEEP,No issues found
train,20230719_123151_jpeg_jpg.rf.f670c90ee390351181ca0d6bc07cd62b.jpg,none,KEEP,No issues found
train,20230719_123642_jpeg_jpg.rf.052d100b5108d6de2092be28047d25bf.jpg,none,KEEP,No issues found
train,20230719_123833_jpeg_jpg.rf.398c685adeede612f99c085960e5750c.jpg,none,KEEP,No issues found
train,20230719_123833_jpeg_jpg.rf.3c4f7578c76e665c0ce4da25c7fe937b.jpg,none,KEEP,No issues found
train,20230719_123833_jpeg_jpg.rf.f87defeebdf5083ebeb2f4795759a929.jpg,none,KEEP,No issues found
train,20230719_140834_jpeg_jpg.rf.2831d69896ddf93aac450dc1c5e25455.jpg,none,KEEP,No issues found
train,20230719_140834_jpeg_jpg.rf.31b09fb2869aaa07b285e2e374bae1ca.jpg,none,KEEP,No issues found
train,20230719_140834_jpeg_jpg.rf.3543aeefff3f8515ccc3d8bbd44bbd2c.jpg,none,KEEP,No issues found
train,20230719_140834_jpeg_jpg.rf.8a7de08e702fd55afa2646f3721f623e.jpg,none,KEEP,No issues found
train,20230719_140834_jpeg_jpg.rf.995dd4206cf3dc8e1fddde5eed7d5de2.jpg,none,KEEP,No issues found
train,20230719_140834_jpeg_jpg.rf.d77ea4f1f267506fd0f266ba5ca0b46c.jpg,none,KEEP,No issues found
train,20230719_140839_jpeg_jpg.rf.605f2b8ae6c5167760f62a088bf87895.jpg,none,KEEP,No issues found
train,20230719_140839_jpeg_jpg.rf.67936d84dbd14b95ac621006bd7b6223.jpg,none,KEEP,No issues found
train,20230719_140839_jpeg_jpg.rf.78b6cac2d1cf2d57179a492589171768.jpg,none,KEEP,No issues found
train,20230719_140839_jpeg_jpg.rf.b8a02a2ab20f80d3e1b00b2bfffd842f.jpg,none,KEEP,No issues found
train,20230719_141054_jpeg_jpg.rf.44926a3199997239a8f6dde3191006a4.jpg,none,KEEP,No issues found
train,20230719_141054_jpeg_jpg.rf.88fb0ca573162d1bc4e018a90a22f4bf.jpg,none,KEEP,No issues found
train,20230719_141054_jpeg_jpg.rf.aa742e880b94254e412a6e4e8715134a.jpg,none,KEEP,No issues found
train,20230719_141054_jpeg_jpg.rf.c6e44903302e436f8fe6fc4cf8fd4156.jpg,none,KEEP,No issues found
train,20230719_144733_jpeg_jpg.rf.0b39c8504d625196c718b2e72822fbf9.jpg,none,KEEP,No issues found
train,20230719_144733_jpeg_jpg.rf.a7d6a883f7fc24ea134ea9029d59ade4.jpg,none,KEEP,No issues found
train,20230719_144733_jpeg_jpg.rf.dd0765006840073d50ae0d12d1f949b3.jpg,none,KEEP,No issues found
train,20230719_150010_jpeg_jpg.rf.b798f7941a61b583a96b142076704625.jpg,none,KEEP,No issues found
train,20230719_152652_jpeg_jpg.rf.157b83f092e219699587264bf2e4e0f7.jpg,none,KEEP,No issues found
train,20230719_152652_jpeg_jpg.rf.528152d3baae70b4917afba2c54b635a.jpg,none,KEEP,No issues found
train,20230719_152652_jpeg_jpg.rf.9c209634ce0c7e465f21081943a48dd6.jpg,none,KEEP,No issues found
train,20230719_152652_jpeg_jpg.rf.b323c7f6e7dd6eb93bc6c535163cfdef.jpg,none,KEEP,No issues found
train,20230719_152652_jpeg_jpg.rf.cff572002fef9167ab1013398ee87480.jpg,none,KEEP,No issues found
train,20230719_152654_jpeg_jpg.rf.484c97b788bbbbe18783d56a2cdb849c.jpg,none,KEEP,No issues found
train,20230719_152654_jpeg_jpg.rf.6377818260c2d5704d9494a6aed1e62e.jpg,none,KEEP,No issues found
train,20230719_152654_jpeg_jpg.rf.a226c56abfbb497e63cf2cddcc78f21f.jpg,none,KEEP,No issues found
train,20230719_152654_jpeg_jpg.rf.d150a340420c76f891d4942135be5180.jpg,none,KEEP,No issues found
train,288_jpg.rf.ea8cc8e0a58fcfc45a13454a863eff46.jpg,none,KEEP,No issues found
train,890_PNG_jpg.rf.93367a5e78764eaf9bfa3f743a618bb6.jpg,none,KEEP,No issues found
train,a00011_jpg.rf.f1bf50db13d45e24300a4232de969d45.jpg,none,KEEP,No issues found
train,a00053_jpg.rf.df7f593dd6781acebe5e7e554c49b58c.jpg,none,KEEP,No issues found
train,a00069_jpg.rf.7d50d4fcaa8461b4a726070f587a4beb.jpg,none,KEEP,No issues found
train,a00081_jpg.rf.684d07948b5027236433dc3b2d90cca0.jpg,none,KEEP,No issues found
train,a00088_jpg.rf.287bb74d0de510049d64e77e543d1334.jpg,none,KEEP,No issues found
train,a00092_jpg.rf.9eef659939e6e943ddba6b39600c3eaa.jpg,none,KEEP,No issues found
train,a00093_jpg.rf.83b6dac98c5005ae4acc1ce202318a05.jpg,none,KEEP,No issues found
train,a00094_jpg.rf.010bd9c142bc66ab3c01237fb2b37436.jpg,none,KEEP,No issues found
train,a00095_jpg.rf.9dfb1d17b06518248e0a31b23b829330.jpg,none,KEEP,No issues found
train,augmented_00002868_jpg.rf.1f12368d67f396019e9f97ddf16cfc73.jpg,none,KEEP,No issues found
train,augmented_00003928_jpg.rf.454b662fde4e687b2f8acddd982be3b0.jpg,none,KEEP,No issues found
train,augmented_00003929_jpg.rf.cee4489edbc9c6399db228d006fa7698.jpg,none,KEEP,No issues found
train,augmented_00003937_jpg.rf.7b028826d7612d595f1509ccf47328d8.jpg,none,KEEP,No issues found
train,augmented_00004261_jpg.rf.a8f7caa69a3c95cbbb90d44e2ac89fae.jpg,none,KEEP,No issues found
train,augmented_00004755_jpg.rf.3d815e6d223eaae1bb576238c2a29a33.jpg,none,KEEP,No issues found
train,augmented_00065510_jpg.rf.f5a8bc8144df6926b6956a7a520b075f.jpg,none,KEEP,No issues found
train,augmented_00065518_jpg.rf.30037f5adf92cbd8a4b35be6ad29579c.jpg,none,KEEP,No issues found
train,augmented_00065838_jpg.rf.2226980328a5698fda51f4ce27a9630d.jpg,none,KEEP,No issues found
train,augmented_006671_jpg.rf.60dfaee66f20d2d6231141dc6f5b9336.jpg,none,KEEP,No issues found
train,augmented_006679_jpg.rf.79b87818d85a9c9bdcdc9169162397a7.jpg,none,KEEP,No issues found
train,augmented_006719_jpg.rf.1218227a4d47142e87c94191b2b8e0a7.jpg,none,KEEP,No issues found
train,augmented_006863_jpg.rf.5862bfbe7841312f773665fb87a72cf5.jpg,none,KEEP,No issues found
train,augmented_006867_jpg.rf.b4ad61fc4dc41a075490cb92c6436071.jpg,none,KEEP,No issues found
train,augmented_006874_jpg.rf.245f9d63ff885b86b43af3d6e4b38864.jpg,none,KEEP,No issues found
train,augmented_006875_jpg.rf.4902d306aa86f631fd75c66f15e6a9f3.jpg,none,KEEP,No issues found
train,augmented_006877_jpg.rf.6c68fd9ae50c2d63745e0e49e3d80ea9.jpg,none,KEEP,No issues found
train,augmented_006880_jpg.rf.48e2a5cd9df4b87115d1fb37795bd690.jpg,none,KEEP,No issues found
train,augmented_006898_jpg.rf.4b9b5ca23a377eb15341119885d188c3.jpg,none,KEEP,No issues found
train,augmented_006989_jpg.rf.d98040a9a247cb4ad4d0494e159812b4.jpg,none,KEEP,No issues found
train,augmented_128_jpg.rf.0bdf377a4947e5ba462c5051752b9d2f.jpg,none,KEEP,No issues found
train,augmented_1318_jpg.rf.1f648b8a6d441da9ab74d4b1ade01b57.jpg,none,KEEP,No issues found
train,augmented_1667074431280_jpg.rf.2e5494ad39c51356a9f92b08c4ddf8e6.jpg,none,KEEP,No issues found
train,augmented_2021_09_28-22_25_55_639341_jpg.rf.3fe658a54dea765530ebe7bbfdf32410.jpg,none,KEEP,No issues found
train,augmented_2021_09_28-22_26_01_922690_jpg.rf.0b1c85e0d94f10bbf24a9ff9fb8d4dfb.jpg,none,KEEP,No issues found
train,augmented_2021_09_28-22_26_03_243096_jpg.rf.3e961937901c71497d6533234f221ed3.jpg,none,KEEP,No issues found
train,augmented_2021_09_28-22_31_04_525581_jpg.rf.0be2829dd1f6ec0f0f673034fa54e236.jpg,none,KEEP,No issues found
train,augmented_2021_09_28-22_33_30_091529_jpg.rf.c14d1ec0fa3fb80d2bdec237b59af648.jpg,none,KEEP,No issues found
train,augmented_2021_09_28-22_36_07_293747_jpg.rf.025ad1d9228e6f5de00d6e3a67380ce0.jpg,none,KEEP,No issues found
train,augmented_2021_09_28-22_40_03_028590_jpg.rf.dcc30f68b6b35912f379617cb2de1b7b.jpg,none,KEEP,No issues found
train,augmented_2021_09_28-22_49_12_867216_jpg.rf.d385477ebe532032a4260c339c3b34ef.jpg,none,KEEP,No issues found
train,augmented_2021_09_28-23_10_55_663031_jpg.rf.1c7e2e5353236c47095f4262792532ef.jpg,none,KEEP,No issues found
train,augmented_416_jpg.rf.4c3ff84d916711e2fb77b7d1f9d9600a.jpg,none,KEEP,No issues found
train,augmented_418_jpg.rf.a7d004772b9690dc1fa731703c7a6d51.jpg,none,KEEP,No issues found
train,augmented_890_PNG_jpg.rf.4d024f4cf08de26dd91e21421dce0197.jpg,none,KEEP,No issues found
train,augmented_a00069_jpg.rf.9f4788ff1231e6a1a6d9fecd00fe58fd.jpg,none,KEEP,No issues found
train,augmented_a00081_jpg.rf.64c4bbbe61fdc19060205416bb8e1f96.jpg,none,KEEP,No issues found
train,augmented_a00088_jpg.rf.fb66b8ad622fc2e9c1cae4ed32974658.jpg,none,KEEP,No issues found
train,augmented_a00090_jpg.rf.9a8ea53284e164589b2f714a1850cb61.jpg,none,KEEP,No issues found
train,augmented_a00093_jpg.rf.988d982e475f1d8be8b2c8ad09989e37.jpg,none,KEEP,No issues found
train,augmented_a00094_jpg.rf.04b15f88e78ed0be4ba92ef522107dbc.jpg,none,KEEP,No issues found
train,augmented_a00095_jpg.rf.d84fde1f2992b0625c6f9f450b731b3f.jpg,none,KEEP,No issues found
train,augmented_IMG20230906165844_jpg.rf.de6cbe10025892a3404a9f701a8d9bda.jpg,none,KEEP,No issues found
train,augmented_IMG20230906170013_jpg.rf.207d1a541b9627031807662b1f90cb25.jpg,none,KEEP,No issues found
train,augmented_IMG20230906170040_jpg.rf.f1268c7c8f795281667043bea48b5288.jpg,none,KEEP,No issues found
train,augmented_IMG20230906170050_jpg.rf.33c544943f3b7af05dfb1f77dbd76e66.jpg,none,KEEP,No issues found
train,augmented_IMG20230906170540_jpg.rf.e8f5a9b49fa76463e5795578c25b2f70.jpg,none,KEEP,No issues found
train,augmented_IMG_20220701_003750_jpg.rf.e895461aff174e65530db9447c20f2b6.jpg,none,KEEP,No issues found
train,augmented_istockphoto-1339909663-1024x1024-transformed_jpeg_jpg.rf.a7ebc68e53e48d9418433cf260de5246.jpg,none,KEEP,No issues found
train,augmented_istockphoto-1392320577-1024x1024-transformed_jpeg_jpg.rf.cfbb217b2f1f3561ba5710d934c3e9a8.jpg,none,KEEP,No issues found
train,augmented_knit-fabric-fix-3_jpg.rf.2b44b9d3cbe80e564f7d7135a6ac490c.jpg,none,KEEP,No issues found
train,augmented_Overlocker-serger-stitch-problems-8_jpg.rf.cb664430bb0dedb696aad40168839aec.jpg,none,KEEP,No issues found
train,augmented_photo_2023-11-19_18-10-11_jpg.rf.53914b54bf1cf28a1505f3353c25d039.jpg,none,KEEP,No issues found
train,augmented_photo_2023-11-19_18-10-38_jpg.rf.1df58128d84cab3bc51fe3017323a709.jpg,none,KEEP,No issues found
train,augmented_photo_2023-11-19_18-10-46_jpg.rf.a1ab4021d3f693d389eecb9c8cab3c8c.jpg,none,KEEP,No issues found
train,augmented_photo_2023-11-19_18-10-56_jpg.rf.744a498fa7f48e02af4b42a35790efdd.jpg,none,KEEP,No issues found
train,augmented_photo_2023-11-19_18-11-19_jpg.rf.9a081d1081349faa4d9ebb92c2453b0e.jpg,none,KEEP,No issues found
train,augmented_photo_2023-11-19_18-11-24_jpg.rf.8974988e0525d2f0eb0365b52b3a04ff.jpg,none,KEEP,No issues found
train,augmented_photo_2023-11-19_18-11-27_jpg.rf.120a6f2b775bcdc4a0158dcc7e179d55.jpg,none,KEEP,No issues found
train,augmented_photo_2023-11-19_18-11-31_jpg.rf.7e8556fa54b7dde5abce4b2e3cdc6385.jpg,none,KEEP,No issues found
train,augmented_photo_2023-11-19_18-11-34_jpg.rf.bdc4a6ca766327b5485b47d0fc77c8c2.jpg,none,KEEP,No issues found
train,augmented_red-woolen-fabric-texture-black-big-hole-red-woolen-fabric-texture-black-big-hole-clothes-209360764-transformed_jpeg_jpg.rf.09bfe3c970a589bc87c840a25c020aaa.jpg,none,KEEP,No issues found
train,augmented_stock-photo-blue-jeans-denim-clothes-torn-with-fade-color-414160012-transformed_jpeg_jpg.rf.24fa75f9559158492ac93a5f23609ba7.jpg,none,KEEP,No issues found
train,augmented_stock-photo-blue-torn-jeans-fabric-denim-jeans-texture-or-denim-jeans-background-1967633710-transformed_jpeg_jpg.rf.4bf1c5a4a645e079f4e91b9d913cff7c.jpg,none,KEEP,No issues found
train,augmented_stock-photo-denim-jeans-blue-old-torn-of-fashion-design-421751314-transformed_jpeg_jpg.rf.9d2cfb5f8e6ffb018ff829dbd34cb35e.jpg,none,KEEP,No issues found
train,augmented_stock-photo-holes-at-linen-45917446-transformed_jpeg_jpg.rf.9699e1d017860464c4719194d002190f.jpg,none,KEEP,No issues found
train,augmented_stock-photo-old-torn-blue-jeans-background-397872253-transformed_jpeg_jpg.rf.b39b9f1db9c11a839516b47c15516b4e.jpg,none,KEEP,No issues found
train,augmented_stock-photo-woman-showing-hole-in-the-clothes-close-up-1788170570-transformed_jpeg_jpg.rf.7ccaa7e5b27cd9ed70b72661a999e39f.jpg,none,KEEP,No issues found
train,augmented_Tension-Testing-Tutorial-1110x600-WeAllSew-Copy-3-_jpg.rf.7b0a8241ef9b89c9b9e1d7923fd2ef69.jpg,none,KEEP,No issues found
train,augmented_topbasi-10-_JPG_jpg.rf.f2c873e4d8b9a733ec3250808c8a0390.jpg,none,KEEP,No issues found
train,augmented_topbasi-12-_JPG_jpg.rf.313daf0e14edc4fbc2a64ba93f2b057e.jpg,none,KEEP,No issues found
train,augmented_topbasi-14-_JPG_jpg.rf.dac4a6f5da757f407ac8024f5a8b5e72.jpg,none,KEEP,No issues found
train,augmented_topbasi-15-_jpg.rf.0d6bac6e561cbf8c1b92cbced4166cc2.jpg,none,KEEP,No issues found
train,augmented_topbasi-15-_jpg.rf.b266015da60788829e05b778ec814028.jpg,none,KEEP,No issues found
train,augmented_topbasi-16-_jpg.rf.18990c8107eb26c99c69d00e125478eb.jpg,none,KEEP,No issues found
train,augmented_topbasi-17-_jpg.rf.0074f1e7c643fab62669aff5c31402de.jpg,none,KEEP,No issues found
train,augmented_topbasi-18-_jpg.rf.ce7e2eb433b8a19f025e8fe51409d176.jpg,none,KEEP,No issues found
train,augmented_topbasi-19-_jpg.rf.651aac3a9be92a1193cc8726cbdeada1.jpg,none,KEEP,No issues found
train,augmented_topbasi-2-_jpg.rf.6399299c26808a39f0c379d77d433db4.jpg,none,KEEP,No issues found
train,augmented_topbasi-2-_jpg.rf.d72ec6a74f94d62f409d4e9f7e01e479.jpg,none,KEEP,No issues found
train,augmented_topbasi-21-_jpg.rf.dc3435702566cb6e29213a7aa03427d9.jpg,none,KEEP,No issues found
train,augmented_topbasi-23-_jpg.rf.5b570b491999ac1186c8057e02c27626.jpg,none,KEEP,No issues found
train,augmented_topbasi-25-_jpg.rf.cb4fc44961aadfb72c798f625d42a12e.jpg,none,KEEP,No issues found
train,augmented_topbasi-26-_jpg.rf.305efe82b73d25631ff429c38f2a586f.jpg,none,KEEP,No issues found
train,augmented_topbasi-26-_jpg.rf.b76dfc2476b27c630b23f970f3a3e105.jpg,none,KEEP,No issues found
train,augmented_topbasi-27-_jpg.rf.aeb4606e6003058f6ba184adbcfb4fb5.jpg,none,KEEP,No issues found
train,augmented_topbasi-28-_jpg.rf.190a3b34d16f9f09770951f74d554961.jpg,none,KEEP,No issues found
train,augmented_topbasi-29-_jpg.rf.b4ae2f31bbda3305fdb94124318c0f1a.jpg,none,KEEP,No issues found
train,augmented_topbasi-29-_jpg.rf.e268c4ee7b4d7cc3a75d050a92180ad3.jpg,none,KEEP,No issues found
train,augmented_topbasi-3-_jpg.rf.1642240ab147ee69470d2e2c7e271bcf.jpg,none,KEEP,No issues found
train,augmented_topbasi-3-_jpg.rf.ac75e67f74373fbaf877fe3e430754a8.jpg,none,KEEP,No issues found
train,augmented_topbasi-30-_jpg.rf.49e86f9476619730891c8493817508b3.jpg,none,KEEP,No issues found
train,augmented_topbasi-31-_jpg.rf.3bc192e4dcf4e25fb9c1b57afdeb0627.jpg,none,KEEP,No issues found
train,augmented_topbasi-31-_jpg.rf.7dff7493081e26dc5150f396a77f7e7b.jpg,none,KEEP,No issues found
train,augmented_topbasi-32-_jpg.rf.6627c532827bfc4d9c195ed9d6192f0c.jpg,none,KEEP,No issues found
train,augmented_topbasi-33-_jpg.rf.9c983d8140611025a9d2b16226291459.jpg,none,KEEP,No issues found
train,augmented_topbasi-34-_jpg.rf.1dc0682744d65485ae914dd4dd0da36e.jpg,none,KEEP,No issues found
train,augmented_topbasi-34-_jpg.rf.21e22e2f17a63b7c58d5c8a577b6730d.jpg,none,KEEP,No issues found
train,augmented_topbasi-5-_jpg.rf.6da776eaf013e4b46a826f1214ec3ce2.jpg,none,KEEP,No issues found
train,augmented_topbasi-5-_jpg.rf.d124a28cc3bf099e04c5b5a8893bcb0f.jpg,none,KEEP,No issues found
train,augmented_topbasi-6-_jpg.rf.992a1faf6823451f38286f042b5b5280.jpg,none,KEEP,No issues found
train,augmented_topbasi-6-_jpg.rf.9b52b08485e67582ef2f2fa56b04c4df.jpg,none,KEEP,No issues found
train,augmented_topbasi-7-_jpg.rf.2cd8a6bf38c5bcaa4efd729dc83bb94e.jpg,none,KEEP,No issues found
train,augmented_topbasi-9-_JPG_jpg.rf.d7238911d5480db5aaf000427954d4e1.jpg,none,KEEP,No issues found
train,augmented_welspun_133782073576596_png_jpg.rf.0b193b5ec0837d52ecfa672cb91c2ab4.jpg,none,KEEP,No issues found
train,augmented_welspun_15657249776829_png_jpg.rf.1f4f9548d4dbbbb21cf46d7e00cf558a.jpg,none,KEEP,No issues found
train,augmented_welspun_15657249776829_png_jpg.rf.cd6a0aeb3a9410af02814a7576497262.jpg,none,KEEP,No issues found
train,augmented_welspun_17563715284691_png_jpg.rf.d1d2eda57164ece60cbbf2cf13547353.jpg,none,KEEP,No issues found
